employerId,Weekday,Num_of_Employees,Num_of_Jobs,avgPay,Pay_Group,location,buildingId,HiredRate
865,Sunday,1,8,14.184799285,<=$15 (Low),POINT (-1968.219929915483 4032.689324603983),862,12
865,Thursday,7,8,14.184799285,<=$15 (Low),POINT (-1968.219929915483 4032.689324603983),862,88
865,Tuesday,6,8,14.184799285,<=$15 (Low),POINT (-1968.219929915483 4032.689324603983),862,75
865,Wednesday,7,8,14.184799285,<=$15 (Low),POINT (-1968.219929915483 4032.689324603983),862,88
866,Friday,1,2,39.31366187,>$36(High),POINT (-1496.9713369216481 4493.171613333192),578,50
866,Monday,2,2,39.31366187,>$36(High),POINT (-1496.9713369216481 4493.171613333192),578,100
866,Saturday,1,2,39.31366187,>$36(High),POINT (-1496.9713369216481 4493.171613333192),578,50
866,Sunday,1,2,39.31366187,>$36(High),POINT (-1496.9713369216481 4493.171613333192),578,50
866,Thursday,2,2,39.31366187,>$36(High),POINT (-1496.9713369216481 4493.171613333192),578,100
866,Tuesday,1,2,39.31366187,>$36(High),POINT (-1496.9713369216481 4493.171613333192),578,50
866,Wednesday,2,2,39.31366187,>$36(High),POINT (-1496.9713369216481 4493.171613333192),578,100
867,Friday,6,9,19.0141338,$16-35(Mid),POINT (-1903.2691698783528 4549.78019591636),118,67
867,Monday,5,9,19.0141338,$16-35(Mid),POINT (-1903.2691698783528 4549.78019591636),118,56
867,Thursday,7,9,19.0141338,$16-35(Mid),POINT (-1903.2691698783528 4549.78019591636),118,78
867,Tuesday,7,9,19.0141338,$16-35(Mid),POINT (-1903.2691698783528 4549.78019591636),118,78
867,Wednesday,7,9,19.0141338,$16-35(Mid),POINT (-1903.2691698783528 4549.78019591636),118,78
868,Friday,11,9,14.195924,<=$15 (Low),POINT (-1982.7850080737494 4381.550830536558),416,122
868,Monday,5,9,14.195924,<=$15 (Low),POINT (-1982.7850080737494 4381.550830536558),416,56
868,Saturday,2,9,14.195924,<=$15 (Low),POINT (-1982.7850080737494 4381.550830536558),416,22
868,Sunday,2,9,14.195924,<=$15 (Low),POINT (-1982.7850080737494 4381.550830536558),416,22
868,Thursday,10,9,14.195924,<=$15 (Low),POINT (-1982.7850080737494 4381.550830536558),416,111
868,Tuesday,6,9,14.195924,<=$15 (Low),POINT (-1982.7850080737494 4381.550830536558),416,67
868,Wednesday,5,9,14.195924,<=$15 (Low),POINT (-1982.7850080737494 4381.550830536558),416,56
869,Friday,5,7,14.49301988,<=$15 (Low),POINT (-855.2484275272525 4593.770197855418),132,71
869,Monday,4,7,14.49301988,<=$15 (Low),POINT (-855.2484275272525 4593.770197855418),132,57
869,Thursday,4,7,14.49301988,<=$15 (Low),POINT (-855.2484275272525 4593.770197855418),132,57
869,Tuesday,4,7,14.49301988,<=$15 (Low),POINT (-855.2484275272525 4593.770197855418),132,57
869,Wednesday,5,7,14.49301988,<=$15 (Low),POINT (-855.2484275272525 4593.770197855418),132,71
870,Friday,4,5,14.8200183,<=$15 (Low),POINT (-1499.9043260061567 4258.263943913515),917,80
870,Monday,4,5,14.8200183,<=$15 (Low),POINT (-1499.9043260061567 4258.263943913515),917,80
870,Thursday,4,5,14.8200183,<=$15 (Low),POINT (-1499.9043260061567 4258.263943913515),917,80
870,Tuesday,4,5,14.8200183,<=$15 (Low),POINT (-1499.9043260061567 4258.263943913515),917,80
870,Wednesday,4,5,14.8200183,<=$15 (Low),POINT (-1499.9043260061567 4258.263943913515),917,80
871,Friday,4,9,12.22295036,<=$15 (Low),POINT (-2202.659451917056 3456.928318795747),297,44
871,Monday,4,9,12.22295036,<=$15 (Low),POINT (-2202.659451917056 3456.928318795747),297,44
871,Saturday,1,9,12.22295036,<=$15 (Low),POINT (-2202.659451917056 3456.928318795747),297,11
871,Sunday,1,9,12.22295036,<=$15 (Low),POINT (-2202.659451917056 3456.928318795747),297,11
871,Thursday,6,9,12.22295036,<=$15 (Low),POINT (-2202.659451917056 3456.928318795747),297,67
871,Tuesday,5,9,12.22295036,<=$15 (Low),POINT (-2202.659451917056 3456.928318795747),297,56
871,Wednesday,5,9,12.22295036,<=$15 (Low),POINT (-2202.659451917056 3456.928318795747),297,56
872,Friday,3,4,14.091546145,<=$15 (Low),POINT (-2202.659451917056 3327.781752937518),297,75
872,Monday,3,4,14.091546145,<=$15 (Low),POINT (-2202.659451917056 3327.781752937518),297,75
872,Thursday,3,4,14.091546145,<=$15 (Low),POINT (-2202.659451917056 3327.781752937518),297,75
872,Tuesday,3,4,14.091546145,<=$15 (Low),POINT (-2202.659451917056 3327.781752937518),297,75
872,Wednesday,3,4,14.091546145,<=$15 (Low),POINT (-2202.659451917056 3327.781752937518),297,75
873,Friday,5,8,12.20223771,<=$15 (Low),POINT (-2000.3032213302695 4184.061539506543),446,62
873,Monday,6,8,12.20223771,<=$15 (Low),POINT (-2000.3032213302695 4184.061539506543),446,75
873,Saturday,2,8,12.20223771,<=$15 (Low),POINT (-2000.3032213302695 4184.061539506543),446,25
873,Sunday,2,8,12.20223771,<=$15 (Low),POINT (-2000.3032213302695 4184.061539506543),446,25
873,Thursday,5,8,12.20223771,<=$15 (Low),POINT (-2000.3032213302695 4184.061539506543),446,62
873,Tuesday,4,8,12.20223771,<=$15 (Low),POINT (-2000.3032213302695 4184.061539506543),446,50
873,Wednesday,6,8,12.20223771,<=$15 (Low),POINT (-2000.3032213302695 4184.061539506543),446,75
874,Friday,6,6,19.840322739999998,$16-35(Mid),POINT (-1985.985052430187 4683.882031145004),567,100
874,Monday,6,6,19.840322739999998,$16-35(Mid),POINT (-1985.985052430187 4683.882031145004),567,100
874,Thursday,6,6,19.840322739999998,$16-35(Mid),POINT (-1985.985052430187 4683.882031145004),567,100
874,Tuesday,6,6,19.840322739999998,$16-35(Mid),POINT (-1985.985052430187 4683.882031145004),567,100
874,Wednesday,6,6,19.840322739999998,$16-35(Mid),POINT (-1985.985052430187 4683.882031145004),567,100
875,Friday,1,2,31.781773785,$16-35(Mid),POINT (-981.7218378806529 4774.377841270679),966,50
875,Monday,1,2,31.781773785,$16-35(Mid),POINT (-981.7218378806529 4774.377841270679),966,50
875,Thursday,1,2,31.781773785,$16-35(Mid),POINT (-981.7218378806529 4774.377841270679),966,50
875,Tuesday,1,2,31.781773785,$16-35(Mid),POINT (-981.7218378806529 4774.377841270679),966,50
875,Wednesday,1,2,31.781773785,$16-35(Mid),POINT (-981.7218378806529 4774.377841270679),966,50
876,Friday,8,9,16.86906995,$16-35(Mid),POINT (-1670.937273533352 4186.622203455871),411,89
876,Monday,7,9,16.86906995,$16-35(Mid),POINT (-1670.937273533352 4186.622203455871),411,78
876,Saturday,1,9,16.86906995,$16-35(Mid),POINT (-1670.937273533352 4186.622203455871),411,11
876,Sunday,1,9,16.86906995,$16-35(Mid),POINT (-1670.937273533352 4186.622203455871),411,11
876,Thursday,8,9,16.86906995,$16-35(Mid),POINT (-1670.937273533352 4186.622203455871),411,89
876,Tuesday,9,9,16.86906995,$16-35(Mid),POINT (-1670.937273533352 4186.622203455871),411,100
876,Wednesday,7,9,16.86906995,$16-35(Mid),POINT (-1670.937273533352 4186.622203455871),411,78
877,Friday,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,Monday,7,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,78
877,Saturday,2,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,22
877,Sunday,2,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,22
877,Thursday,6,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,67
877,Tuesday,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,Wednesday,7,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,78
878,Friday,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,Monday,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,Thursday,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,Tuesday,7,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,78
878,Wednesday,7,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,78
879,Friday,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,Monday,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,Thursday,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,Tuesday,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,Wednesday,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
880,Friday,4,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,67
880,Monday,3,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,50
880,Saturday,1,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,17
880,Sunday,1,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,17
880,Thursday,4,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,67
880,Tuesday,4,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,67
880,Wednesday,4,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,67
881,Friday,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,Monday,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,Thursday,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,Tuesday,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,Wednesday,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
882,Friday,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,Monday,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,Thursday,3,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,100
882,Tuesday,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,Wednesday,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
883,Friday,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,Monday,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,Saturday,1,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,12
883,Sunday,1,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,12
883,Thursday,7,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,88
883,Tuesday,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,Wednesday,7,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,88
884,Friday,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,Monday,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,Thursday,2,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,67
884,Tuesday,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,Wednesday,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
885,Friday,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,Monday,4,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,67
885,Saturday,1,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,17
885,Sunday,1,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,17
885,Thursday,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,Tuesday,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,Wednesday,4,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,67
886,Friday,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,Monday,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,Thursday,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,Tuesday,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,Wednesday,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
887,Friday,4,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,67
887,Monday,4,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,67
887,Saturday,1,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,17
887,Sunday,1,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,17
887,Thursday,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,Tuesday,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,Wednesday,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
888,Friday,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,Monday,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,Saturday,1,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,25
888,Sunday,1,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,25
888,Thursday,5,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,125
888,Tuesday,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,Wednesday,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
889,Friday,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,Monday,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,Thursday,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,Tuesday,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,Wednesday,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
890,Friday,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,Monday,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,Thursday,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,Tuesday,2,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,67
890,Wednesday,2,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,67
891,Friday,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,Monday,4,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,80
891,Saturday,1,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,20
891,Sunday,2,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,40
891,Thursday,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,Tuesday,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,Wednesday,3,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,60
1279,Friday,4,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,100
1279,Monday,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1279,Thursday,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1279,Tuesday,4,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,100
1279,Wednesday,4,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,100
1280,Friday,4,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,67
1280,Monday,1,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,17
1280,Saturday,1,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,17
1280,Thursday,5,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,83
1280,Tuesday,5,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,83
1280,Wednesday,5,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,83
1281,Friday,5,5,26.06700586,$16-35(Mid),POINT (-250.10250760487784 4857.0064836405545),580,100
1281,Monday,5,5,26.06700586,$16-35(Mid),POINT (-250.10250760487784 4857.0064836405545),580,100
1281,Thursday,5,5,26.06700586,$16-35(Mid),POINT (-250.10250760487784 4857.0064836405545),580,100
1281,Tuesday,4,5,26.06700586,$16-35(Mid),POINT (-250.10250760487784 4857.0064836405545),580,80
1281,Wednesday,5,5,26.06700586,$16-35(Mid),POINT (-250.10250760487784 4857.0064836405545),580,100
1282,Friday,3,6,10,<=$15 (Low),POINT (-746.0297799695958 4008.345279959909),765,50
1282,Monday,3,6,10,<=$15 (Low),POINT (-746.0297799695958 4008.345279959909),765,50
1282,Thursday,3,6,10,<=$15 (Low),POINT (-746.0297799695958 4008.345279959909),765,50
1282,Tuesday,5,6,10,<=$15 (Low),POINT (-746.0297799695958 4008.345279959909),765,83
1282,Wednesday,5,6,10,<=$15 (Low),POINT (-746.0297799695958 4008.345279959909),765,83
1283,Friday,6,7,13.31650058,<=$15 (Low),POINT (-2909.0282137217323 6510.130398749252),870,86
1283,Monday,5,7,13.31650058,<=$15 (Low),POINT (-2909.0282137217323 6510.130398749252),870,71
1283,Saturday,1,7,13.31650058,<=$15 (Low),POINT (-2909.0282137217323 6510.130398749252),870,14
1283,Sunday,1,7,13.31650058,<=$15 (Low),POINT (-2909.0282137217323 6510.130398749252),870,14
1283,Thursday,7,7,13.31650058,<=$15 (Low),POINT (-2909.0282137217323 6510.130398749252),870,100
1283,Tuesday,5,7,13.31650058,<=$15 (Low),POINT (-2909.0282137217323 6510.130398749252),870,71
1283,Wednesday,6,7,13.31650058,<=$15 (Low),POINT (-2909.0282137217323 6510.130398749252),870,86
1284,Friday,4,5,20.5188043,$16-35(Mid),POINT (-746.105838089235 5429.550547514793),260,80
1284,Monday,4,5,20.5188043,$16-35(Mid),POINT (-746.105838089235 5429.550547514793),260,80
1284,Thursday,4,5,20.5188043,$16-35(Mid),POINT (-746.105838089235 5429.550547514793),260,80
1284,Tuesday,4,5,20.5188043,$16-35(Mid),POINT (-746.105838089235 5429.550547514793),260,80
1284,Wednesday,4,5,20.5188043,$16-35(Mid),POINT (-746.105838089235 5429.550547514793),260,80
1285,Friday,8,8,22.20728572,$16-35(Mid),POINT (170.74694042286592 4771.135720847398),595,100
1285,Monday,5,8,22.20728572,$16-35(Mid),POINT (170.74694042286592 4771.135720847398),595,62
1285,Saturday,1,8,22.20728572,$16-35(Mid),POINT (170.74694042286592 4771.135720847398),595,12
1285,Sunday,1,8,22.20728572,$16-35(Mid),POINT (170.74694042286592 4771.135720847398),595,12
1285,Thursday,11,8,22.20728572,$16-35(Mid),POINT (170.74694042286592 4771.135720847398),595,138
1285,Tuesday,6,8,22.20728572,$16-35(Mid),POINT (170.74694042286592 4771.135720847398),595,75
1285,Wednesday,6,8,22.20728572,$16-35(Mid),POINT (170.74694042286592 4771.135720847398),595,75
1286,Friday,4,5,20.22343734,$16-35(Mid),POINT (-2724.188038485895 6717.649856866765),715,80
1286,Monday,5,5,20.22343734,$16-35(Mid),POINT (-2724.188038485895 6717.649856866765),715,100
1286,Saturday,1,5,20.22343734,$16-35(Mid),POINT (-2724.188038485895 6717.649856866765),715,20
1286,Thursday,5,5,20.22343734,$16-35(Mid),POINT (-2724.188038485895 6717.649856866765),715,100
1286,Tuesday,5,5,20.22343734,$16-35(Mid),POINT (-2724.188038485895 6717.649856866765),715,100
1286,Wednesday,5,5,20.22343734,$16-35(Mid),POINT (-2724.188038485895 6717.649856866765),715,100
1287,Friday,4,6,15.089411085,$16-35(Mid),POINT (-5.816781980895537 3582.204933328363),255,67
1287,Monday,4,6,15.089411085,$16-35(Mid),POINT (-5.816781980895537 3582.204933328363),255,67
1287,Saturday,1,6,15.089411085,$16-35(Mid),POINT (-5.816781980895537 3582.204933328363),255,17
1287,Sunday,1,6,15.089411085,$16-35(Mid),POINT (-5.816781980895537 3582.204933328363),255,17
1287,Thursday,5,6,15.089411085,$16-35(Mid),POINT (-5.816781980895537 3582.204933328363),255,83
1287,Tuesday,4,6,15.089411085,$16-35(Mid),POINT (-5.816781980895537 3582.204933328363),255,67
1287,Wednesday,5,6,15.089411085,$16-35(Mid),POINT (-5.816781980895537 3582.204933328363),255,83
1288,Friday,3,7,10,<=$15 (Low),POINT (-657.7838584306992 5932.81369824289),680,43
1288,Monday,3,7,10,<=$15 (Low),POINT (-657.7838584306992 5932.81369824289),680,43
1288,Thursday,3,7,10,<=$15 (Low),POINT (-657.7838584306992 5932.81369824289),680,43
1288,Tuesday,3,7,10,<=$15 (Low),POINT (-657.7838584306992 5932.81369824289),680,43
1288,Wednesday,3,7,10,<=$15 (Low),POINT (-657.7838584306992 5932.81369824289),680,43
1289,Friday,4,6,13.543530415,<=$15 (Low),POINT (-3528.306824887696 4886.547525269254),441,67
1289,Monday,4,6,13.543530415,<=$15 (Low),POINT (-3528.306824887696 4886.547525269254),441,67
1289,Saturday,1,6,13.543530415,<=$15 (Low),POINT (-3528.306824887696 4886.547525269254),441,17
1289,Sunday,1,6,13.543530415,<=$15 (Low),POINT (-3528.306824887696 4886.547525269254),441,17
1289,Thursday,3,6,13.543530415,<=$15 (Low),POINT (-3528.306824887696 4886.547525269254),441,50
1289,Tuesday,5,6,13.543530415,<=$15 (Low),POINT (-3528.306824887696 4886.547525269254),441,83
1289,Wednesday,4,6,13.543530415,<=$15 (Low),POINT (-3528.306824887696 4886.547525269254),441,67
1290,Friday,2,7,10,<=$15 (Low),POINT (-625.2259566520925 4283.435087651933),755,29
1290,Monday,2,7,10,<=$15 (Low),POINT (-625.2259566520925 4283.435087651933),755,29
1290,Thursday,2,7,10,<=$15 (Low),POINT (-625.2259566520925 4283.435087651933),755,29
1290,Tuesday,4,7,10,<=$15 (Low),POINT (-625.2259566520925 4283.435087651933),755,57
1290,Wednesday,4,7,10,<=$15 (Low),POINT (-625.2259566520925 4283.435087651933),755,57
1291,Friday,5,8,13.461356405,<=$15 (Low),POINT (-2010.8517708960426 5283.76492656323),475,62
1291,Monday,4,8,13.461356405,<=$15 (Low),POINT (-2010.8517708960426 5283.76492656323),475,50
1291,Sunday,1,8,13.461356405,<=$15 (Low),POINT (-2010.8517708960426 5283.76492656323),475,12
1291,Thursday,6,8,13.461356405,<=$15 (Low),POINT (-2010.8517708960426 5283.76492656323),475,75
1291,Tuesday,6,8,13.461356405,<=$15 (Low),POINT (-2010.8517708960426 5283.76492656323),475,75
1291,Wednesday,6,8,13.461356405,<=$15 (Low),POINT (-2010.8517708960426 5283.76492656323),475,75
1292,Friday,1,5,10,<=$15 (Low),POINT (-170.84228756724124 3790.7387811979065),664,20
1292,Monday,2,5,10,<=$15 (Low),POINT (-170.84228756724124 3790.7387811979065),664,40
1292,Saturday,1,5,10,<=$15 (Low),POINT (-170.84228756724124 3790.7387811979065),664,20
1292,Sunday,1,5,10,<=$15 (Low),POINT (-170.84228756724124 3790.7387811979065),664,20
1292,Thursday,3,5,10,<=$15 (Low),POINT (-170.84228756724124 3790.7387811979065),664,60
1292,Tuesday,4,5,10,<=$15 (Low),POINT (-170.84228756724124 3790.7387811979065),664,80
1292,Wednesday,3,5,10,<=$15 (Low),POINT (-170.84228756724124 3790.7387811979065),664,60
1293,Friday,1,2,27.94140372,$16-35(Mid),POINT (-1912.6667454275262 5288.50006673243),333,50
1293,Monday,1,2,27.94140372,$16-35(Mid),POINT (-1912.6667454275262 5288.50006673243),333,50
1293,Thursday,1,2,27.94140372,$16-35(Mid),POINT (-1912.6667454275262 5288.50006673243),333,50
1293,Tuesday,2,2,27.94140372,$16-35(Mid),POINT (-1912.6667454275262 5288.50006673243),333,100
1293,Wednesday,2,2,27.94140372,$16-35(Mid),POINT (-1912.6667454275262 5288.50006673243),333,100
1294,Friday,1,2,16.699983825,$16-35(Mid),POINT (-580.0171765817988 5936.726442233701),49,50
1294,Monday,1,2,16.699983825,$16-35(Mid),POINT (-580.0171765817988 5936.726442233701),49,50
1294,Thursday,1,2,16.699983825,$16-35(Mid),POINT (-580.0171765817988 5936.726442233701),49,50
1294,Tuesday,1,2,16.699983825,$16-35(Mid),POINT (-580.0171765817988 5936.726442233701),49,50
1294,Wednesday,1,2,16.699983825,$16-35(Mid),POINT (-580.0171765817988 5936.726442233701),49,50
1295,Friday,4,5,26.01020711,$16-35(Mid),POINT (-831.1509970580761 4313.035927387888),981,80
1295,Monday,4,5,26.01020711,$16-35(Mid),POINT (-831.1509970580761 4313.035927387888),981,80
1295,Saturday,1,5,26.01020711,$16-35(Mid),POINT (-831.1509970580761 4313.035927387888),981,20
1295,Sunday,2,5,26.01020711,$16-35(Mid),POINT (-831.1509970580761 4313.035927387888),981,40
1295,Thursday,4,5,26.01020711,$16-35(Mid),POINT (-831.1509970580761 4313.035927387888),981,80
1295,Tuesday,5,5,26.01020711,$16-35(Mid),POINT (-831.1509970580761 4313.035927387888),981,100
1295,Wednesday,5,5,26.01020711,$16-35(Mid),POINT (-831.1509970580761 4313.035927387888),981,100
1296,Friday,3,3,33.57528045,$16-35(Mid),POINT (-826.2456539995576 5240.884421871655),1016,100
1296,Monday,3,3,33.57528045,$16-35(Mid),POINT (-826.2456539995576 5240.884421871655),1016,100
1296,Saturday,1,3,33.57528045,$16-35(Mid),POINT (-826.2456539995576 5240.884421871655),1016,33
1296,Sunday,2,3,33.57528045,$16-35(Mid),POINT (-826.2456539995576 5240.884421871655),1016,67
1296,Thursday,3,3,33.57528045,$16-35(Mid),POINT (-826.2456539995576 5240.884421871655),1016,100
1296,Tuesday,2,3,33.57528045,$16-35(Mid),POINT (-826.2456539995576 5240.884421871655),1016,67
1296,Wednesday,1,3,33.57528045,$16-35(Mid),POINT (-826.2456539995576 5240.884421871655),1016,33
1297,Friday,5,8,11.984909595000001,<=$15 (Low),POINT (-3255.070596103328 5479.41178070503),775,62
1297,Monday,5,8,11.984909595000001,<=$15 (Low),POINT (-3255.070596103328 5479.41178070503),775,62
1297,Thursday,6,8,11.984909595000001,<=$15 (Low),POINT (-3255.070596103328 5479.41178070503),775,75
1297,Tuesday,6,8,11.984909595000001,<=$15 (Low),POINT (-3255.070596103328 5479.41178070503),775,75
