employerId,Yr_Month,Num_of_Employees,Num_of_Jobs,avgPay,Pay_Group,location,buildingId,HiredRate
876,2022-10,7,9,16.86906995,$16-35(Mid),POINT (-1670.937273533352 4186.622203455871),411,78
876,2022-11,7,9,16.86906995,$16-35(Mid),POINT (-1670.937273533352 4186.622203455871),411,78
876,2022-12,7,9,16.86906995,$16-35(Mid),POINT (-1670.937273533352 4186.622203455871),411,78
876,2023-01,7,9,16.86906995,$16-35(Mid),POINT (-1670.937273533352 4186.622203455871),411,78
876,2023-02,7,9,16.86906995,$16-35(Mid),POINT (-1670.937273533352 4186.622203455871),411,78
876,2023-03,7,9,16.86906995,$16-35(Mid),POINT (-1670.937273533352 4186.622203455871),411,78
876,2023-04,7,9,16.86906995,$16-35(Mid),POINT (-1670.937273533352 4186.622203455871),411,78
876,2023-05,7,9,16.86906995,$16-35(Mid),POINT (-1670.937273533352 4186.622203455871),411,78
877,2022-03,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,2022-04,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,2022-05,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,2022-06,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,2022-07,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,2022-08,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,2022-09,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,2022-10,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,2022-11,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,2022-12,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,2023-01,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,2023-02,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,2023-03,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,2023-04,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
877,2023-05,8,9,19.75449592,$16-35(Mid),POINT (-1784.078473278472 4571.813634096875),670,89
878,2022-03,7,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,78
878,2022-04,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,2022-05,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,2022-06,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,2022-07,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,2022-08,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,2022-09,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,2022-10,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,2022-11,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,2022-12,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,2023-01,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,2023-02,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,2023-03,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,2023-04,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
878,2023-05,6,9,14.37992375,<=$15 (Low),POINT (-1104.6810874856722 4468.581510395101),205,67
879,2022-03,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,2022-04,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,2022-05,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,2022-06,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,2022-07,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,2022-08,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,2022-09,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,2022-10,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,2022-11,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,2022-12,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,2023-01,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,2023-02,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,2023-03,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,2023-04,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
879,2023-05,2,3,14.60792828,<=$15 (Low),POINT (-2198.792729602534 4271.178583140792),930,67
880,2022-03,5,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,83
880,2022-04,3,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,50
880,2022-05,3,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,50
880,2022-06,3,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,50
880,2022-07,3,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,50
880,2022-08,3,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,50
880,2022-09,3,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,50
880,2022-10,3,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,50
880,2022-11,3,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,50
880,2022-12,3,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,50
880,2023-01,3,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,50
880,2023-02,3,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,50
880,2023-03,3,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,50
880,2023-04,3,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,50
880,2023-05,3,6,13.422382084999999,<=$15 (Low),POINT (-2330.4222998927135 2982.861013084039),869,50
881,2022-03,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,2022-04,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,2022-05,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,2022-06,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,2022-07,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,2022-08,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,2022-09,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,2022-10,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,2022-11,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,2022-12,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,2023-01,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,2023-02,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,2023-03,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,2023-04,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
881,2023-05,2,2,26.972538720000003,$16-35(Mid),POINT (-911.019048928239 4853.786158585597),243,100
882,2022-03,3,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,100
882,2022-04,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,2022-05,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,2022-06,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,2022-07,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,2022-08,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,2022-09,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,2022-10,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,2022-11,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,2022-12,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,2023-01,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,2023-02,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,2023-03,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,2023-04,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
882,2023-05,2,3,14.33631238,<=$15 (Low),POINT (-1241.6483470328672 3722.01804223004),106,67
883,2022-03,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,2022-04,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,2022-05,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,2022-06,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,2022-07,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,2022-08,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,2022-09,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,2022-10,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,2022-11,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,2022-12,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,2023-01,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,2023-02,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,2023-03,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,2023-04,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
883,2023-05,8,8,15.480959859999999,$16-35(Mid),POINT (-2148.436841916328 5261.788712538423),17,100
884,2022-03,2,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,67
884,2022-04,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,2022-05,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,2022-06,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,2022-07,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,2022-08,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,2022-09,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,2022-10,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,2022-11,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,2022-12,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,2023-01,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,2023-02,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,2023-03,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,2023-04,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
884,2023-05,1,3,15.99059957,$16-35(Mid),POINT (-1968.219929915483 3886.9152696618244),862,33
885,2022-03,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,2022-04,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,2022-05,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,2022-06,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,2022-07,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,2022-08,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,2022-09,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,2022-10,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,2022-11,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,2022-12,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,2023-01,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,2023-02,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,2023-03,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,2023-04,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
885,2023-05,5,6,18.115747615,$16-35(Mid),POINT (-2195.7632940592357 5124.807852313174),151,83
886,2022-03,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,2022-04,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,2022-05,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,2022-06,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,2022-07,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,2022-08,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,2022-09,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,2022-10,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,2022-11,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,2022-12,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,2023-01,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,2023-02,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,2023-03,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,2023-04,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
886,2023-05,3,3,21.00579939,$16-35(Mid),POINT (-784.6236528229551 4863.66806749154),375,100
887,2022-03,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,2022-04,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,2022-05,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,2022-06,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,2022-07,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,2022-08,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,2022-09,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,2022-10,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,2022-11,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,2022-12,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,2023-01,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,2023-02,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,2023-03,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,2023-04,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
887,2023-05,5,6,14.137287440000001,<=$15 (Low),POINT (-1590.604526018032 4166.9915883892645),339,83
888,2022-03,7,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,175
888,2022-04,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,2022-05,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,2022-06,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,2022-07,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,2022-08,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,2022-09,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,2022-10,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,2022-11,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,2022-12,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,2023-01,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,2023-02,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,2023-03,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,2023-04,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
888,2023-05,3,4,13.693657345,<=$15 (Low),POINT (-1034.4629823865148 3711.3026228381386),254,75
889,2022-03,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,2022-04,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,2022-05,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,2022-06,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,2022-07,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,2022-08,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,2022-09,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,2022-10,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,2022-11,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,2022-12,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,2023-01,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,2023-02,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,2023-03,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,2023-04,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
889,2023-05,2,2,23.257630385,$16-35(Mid),POINT (-1590.4202895493163 4258.263943913515),917,100
890,2022-03,2,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,67
890,2022-04,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,2022-05,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,2022-06,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,2022-07,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,2022-08,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,2022-09,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,2022-10,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,2022-11,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,2022-12,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,2023-01,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,2023-02,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,2023-03,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,2023-04,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
890,2023-05,1,3,10,<=$15 (Low),POINT (-2240.4913941583936 5198.567602243795),781,33
891,2022-03,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,2022-04,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,2022-05,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,2022-06,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,2022-07,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,2022-08,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,2022-09,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,2022-10,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,2022-11,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,2022-12,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,2023-01,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,2023-02,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,2023-03,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,2023-04,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
891,2023-05,5,5,24.77754843,$16-35(Mid),POINT (-1089.9889021305112 4455.822342476473),205,100
1279,2022-03,5,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,125
1279,2022-04,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1279,2022-05,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1279,2022-06,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1279,2022-07,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1279,2022-08,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1279,2022-09,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1279,2022-10,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1279,2022-11,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1279,2022-12,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1279,2023-01,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1279,2023-02,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1279,2023-03,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1279,2023-04,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1279,2023-05,3,4,11.788730285,<=$15 (Low),POINT (-654.0366978538146 3632.0760648960236),923,75
1280,2022-03,9,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,150
1280,2022-04,2,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,33
1280,2022-05,2,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,33
1280,2022-06,2,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,33
1280,2022-07,2,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,33
1280,2022-08,2,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,33
1280,2022-09,2,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,33
1280,2022-10,2,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,33
1280,2022-11,2,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,33
1280,2022-12,2,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,33
1280,2023-01,2,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,33
1280,2023-02,2,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,33
1280,2023-03,2,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,33
1280,2023-04,2,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,33
1280,2023-05,2,6,12.514212565,<=$15 (Low),POINT (-501.42676062779447 3608.0722709059037),489,33
1281,2022-03,5,5,26.06700586,$16-35(Mid),POINT (-250.10250760487784 4857.0064836405545),580,100
1281,2022-04,5,5,26.06700586,$16-35(Mid),POINT (-250.10250760487784 4857.0064836405545),580,100
1281,2022-05,4,5,26.06700586,$16-35(Mid),POINT (-250.10250760487784 4857.0064836405545),580,80
1281,2022-06,4,5,26.06700586,$16-35(Mid),POINT (-250.10250760487784 4857.0064836405545),580,80
